Start,Duration,Class of Type,Event Type,Kind of Object,Event Object,Comment,Tag,Status
2021-12-23 06:30,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-12-23 07:00,60,Unclassified,Care,Unclassified,Running,Tennis with Gabe,,Done
2021-12-23 08:00,60,Unclassified,Consume,Unclassified,Mobile,Transit Toa Payoh to Home,,Done
2021-12-23 09:00,30,Unclassified,Create,Unclassified,Gardening,"Saved for Later
Gardening",,Done
2021-12-23 09:30,30,Unclassified,Consume,Unclassified,Podcast,Wtf1,,Done
2021-12-23 10:00,90,Unclassified,Create,Unclassified,Cooking,Lunch ,,Done
2021-12-23 11:30,60,Unclassified,Create,Unclassified,Cooking,Breakfast ,,Done
2021-12-23 12:30,60,Unclassified,Create,Unclassified,Blog,LJ scrapbook,,Done
2021-12-23 13:30,30,Unclassified,Consume,Unclassified,Podcast,"WTF1
Pop station pick up ",,Done
2021-12-23 14:00,30,Unclassified,Create,Unclassified,Education,Duolingo,,Done
2021-12-23 14:30,30,Unclassified,Create,Unclassified,Governance,Refill of Essential Oil Spray ,,Done
2021-12-23 15:00,30,Unclassified,Create,Unclassified,Blog,2020 capsule,,Done
2021-12-23 15:30,30,Unclassified,Consume,Unclassified,Podcast,"WTF1
Transit Home to Bugis",,Done
2021-12-23 16:00,30,Unclassified,Consume,Unclassified,Podcast,"WTF1 
Shopping for Christmas Gifts at Bugis",,Done
2021-12-23 16:30,30,Unclassified,Consume,Unclassified,Podcast,"Hidden Brain  
Shopping for Christmas Gifts at Bugis",,Done
2021-12-23 17:00,30,Unclassified,Consume,Unclassified,Mobile,Haircut,,Done
2021-12-23 17:30,30,Unclassified,Consume,Unclassified,Books,"Black edge
Haircut",,Done
2021-12-23 18:00,30,Unclassified,Consume,Unclassified,Podcast,,,Done
2021-12-23 18:30,60,Unclassified,Connect,Unclassified,Friends,Dinner with cynch at Greendot Bugis,,Done
2021-12-23 19:30,30,Unclassified,Connect,Unclassified,Friends,Walk ,,Done
2021-12-23 20:00,30,Unclassified,Consume,Unclassified,Podcast,"Hidden Brain 
Transit Bugis to Home ",,Done
2021-12-23 20:30,30,Unclassified,Consume,Unclassified,Books,Black Edge,,Done
2021-12-23 21:00,30,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-23 21:30,30,Unclassified,Consume,Unclassified,Books,Thinking Fast and Slow,,Done
2021-12-23 22:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-12-23 22:30,30,Unclassified,Consume,Unclassified,Books,Black Edge ,,Done
2021-12-23 23:00,30,Unclassified,Care,Unclassified,Masturbation,,,Done
2021-12-23 23:30,450,Unclassified,Circadian,Unclassified,,,,Done
2021-12-24 07:00,60,Unclassified,Create,Unclassified,Cooking,,,Done
2021-12-24 08:00,60,Unclassified,Connect,Unclassified,Partner,Breakfast ,,Done
2021-12-24 09:00,30,Unclassified,Consume,Unclassified,Podcast,The view from the lane,,Done
2021-12-24 09:30,30,Unclassified,Consume,Unclassified,Mobile,The View from the Lane,,Done
2021-12-24 10:00,30,Unclassified,Consume,Unclassified,Mobile,Shopping,,Done
2021-12-24 10:30,120,Unclassified,Create,Unclassified,Podcast,BMIH editing ,,Done
2021-12-24 12:30,60,Unclassified,Create,Unclassified,Blog,CTC best,,Done
2021-12-24 13:30,30,Unclassified,Connect,Unclassified,Partner,Catch up ,,Done
2021-12-24 14:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-24 14:30,30,Unclassified,Connect,Unclassified,Partner,"Lunch
John Oliver ",,Done
2021-12-24 15:00,60,Unclassified,Connect,Unclassified,Partner,"Post Lunch Video
Rapanui ",,Done
2021-12-24 16:00,30,Unclassified,Consume,Unclassified,Books,Black edge ,,Done
2021-12-24 16:30,90,Unclassified,Circadian,Unclassified,,,,Done
2021-12-24 18:00,30,Unclassified,Connect,Unclassified,Partner,Transit Home to Bugis,,Done
2021-12-24 18:30,30,Unclassified,Consume,Unclassified,Books,"Black Edge
Waiting for food ",,Done
2021-12-24 19:00,60,Unclassified,Connect,Unclassified,Partner,Dinner,,Done
2021-12-24 20:00,30,Unclassified,Consume,Unclassified,Books,Transit Bugis to Mountbatten ,,Done
2021-12-24 20:30,30,Unclassified,Connect,Unclassified,Partner,Wind down,,Done
2021-12-24 21:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-24 21:30,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-24 22:30,30,Unclassified,Consume,Unclassified,Movies ,Narcos Mexico ,,Done
2021-12-24 23:00,570,Unclassified,Circadian,Unclassified,,,,Done
2021-12-25 08:30,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-25 09:00,30,Unclassified,Connect,Unclassified,Partner,Breakfast,,Done
2021-12-25 09:30,30,Unclassified,Connect,Unclassified,Partner,Laundry ,,Done
2021-12-25 10:00,30,Unclassified,Connect,Unclassified,Partner,Gift opening ,,Done
2021-12-25 10:30,30,Unclassified,Connect,Unclassified,Partner,Laundry ,,Done
2021-12-25 11:00,60,Unclassified,Consume,Unclassified,Podcast,"F1 Chequered Flag 
Grocery run",,Done
2021-12-25 12:00,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-25 13:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-25 13:30,30,Unclassified,Connect,Unclassified,Partner,Lunch,,Done
2021-12-25 14:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-25 14:30,30,Unclassified,Circadian,Unclassified,,,,Done
2021-12-25 15:00,30,Unclassified,Consume,Unclassified,,"The Waves
Transit Mountbatten to Home ",,Done
2021-12-25 15:30,30,Unclassified,Consume,Unclassified,,,,Done
2021-12-25 16:00,60,Unclassified,Consume,Unclassified,Podcast,Transit Mountbatten to Home ,,Done
2021-12-25 17:00,30,Unclassified,Consume,Unclassified,Podcast,Transit Home to Clarke Quay,,Done
2021-12-25 17:30,60,Unclassified,Connect,Unclassified,Friends,SKINNYS drinks ,,Done
2021-12-25 18:30,120,Unclassified,Connect,Unclassified,Friends,Lush Dinner,,Done
2021-12-25 20:30,60,Unclassified,Connect,Unclassified,Friends,Lush Drinks ,,Done
2021-12-25 21:30,30,Unclassified,Consume,Unclassified,Podcast,Transit Clarke Quay to Home,,Done
2021-12-25 22:00,120,Unclassified,Connect,Unclassified,Family,Family Call,,Done
2021-12-26 00:00,120,Unclassified,Connect,Unclassified,Family,,,Done
2021-12-26 02:00,240,Unclassified,Circadian,Unclassified,,,,Done
2021-12-26 06:00,60,Unclassified,Consume,Unclassified,,Transit Home to Botanic Gardens,,Done
2021-12-26 07:00,120,Unclassified,Care,Unclassified,Hiking,Boxing Day Hike with Malini and Fam,,Done
2021-12-26 09:00,30,Unclassified,Connect,Unclassified,Friends,Brunch with Kannan Family at TBB,,Done
2021-12-26 09:30,30,Unclassified,Consume,Unclassified,Mobile,Transit Botanic Gardens to Home ,,Done
2021-12-26 10:00,60,Unclassified,Consume,Unclassified,Podcast,"NPR
Transit Home to City Hall",,Done
2021-12-26 11:00,180,Unclassified,Connect,Unclassified,Family,Boxing Day brunch with siblings ,,Done
2021-12-26 14:00,30,Unclassified,Consume,Unclassified,Podcast,"Ted hour
Transit City Hall to Home",,Done
2021-12-26 14:30,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit City Hall to Home",,Done
2021-12-26 15:00,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit Home to Rochor",,Done
2021-12-26 15:30,30,Unclassified,Consume,Unclassified,,Transit Home to Rochor,,Done
2021-12-26 16:00,30,Unclassified,Connect,Unclassified,Partner,Podcast Recording GND ,,Done
2021-12-26 16:30,180,Unclassified,Create,Unclassified,Podcast,Podcast Recording GND ,,Done
2021-12-26 19:30,60,Unclassified,Connect,Unclassified,Partner,Podcast Recording GND dinner,,Done
2021-12-26 20:30,60,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit Buona Vista to Home",,Done
2021-12-26 21:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-26 22:00,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-26 23:00,510,Unclassified,Circadian,Unclassified,,,,Done
2021-12-27 07:30,30,Unclassified,Career,Unclassified,Governance,,,Done
2021-12-27 08:00,60,Unclassified,Career,Unclassified,Reports,Trident Newsletter Final Edite,,Done
2021-12-27 09:00,240,Unclassified,Create,Unclassified,Podcast,"GND Ep 1 initial edit 
Part 1",,Done
2021-12-27 13:00,300,Unclassified,Create,Unclassified,Podcast,"GND Ep 1 initial edit 
Part 2",,Done
2021-12-27 18:00,30,Unclassified,Consume,Unclassified,Podcast,"The climate question 
Transit Home to Mountbatten ",,Done
2021-12-27 18:30,30,Unclassified,Connect,Unclassified,Partner,Blow job,,Done
2021-12-27 19:00,90,Unclassified,Create,Unclassified,Cooking,Curry and potatoes ,,Done
2021-12-27 20:30,30,Unclassified,Connect,Unclassified,Partner,Dinner,,Done
2021-12-27 21:00,30,Unclassified,Connect,Unclassified,Partner,Pod discussion ,,Done
2021-12-27 21:30,30,Unclassified,Connect,Unclassified,Partner,Wind down ,,Done
2021-12-27 22:00,30,Unclassified,Connect,Unclassified,Family,WhatsApp with Dad,,Done
2021-12-27 22:30,30,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-27 23:00,480,Unclassified,Circadian,Unclassified,,,,Done
2021-12-28 07:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-28 07:30,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2021-12-28 08:00,60,Unclassified,Connect,Unclassified,Partner,Breakfast ,,Done
2021-12-28 09:00,30,Unclassified,Connect,Unclassified,Partner,Breakfast clean up ,,Done
2021-12-28 09:30,30,Unclassified,Consume,Unclassified,Podcast,"Hysteria
Clean yo",,Done
2021-12-28 10:00,30,Unclassified,Consume,Unclassified,Podcast,"Hysteria
Grocery ",,Done
2021-12-28 10:30,30,Unclassified,Connect,Unclassified,Friends,"Sangnam chat 
Grocery clean up ",,Done
2021-12-28 11:00,30,Unclassified,Create,Unclassified,Cooking,"Sway
Papaya cutting ",,Done
2021-12-28 11:30,30,Unclassified,Consume,Unclassified,,"Vox conversations 
Shopping research ",,Done
2021-12-28 12:00,30,Unclassified,Consume,Unclassified,Podcast,"Vox conversations 
Shopping research ",,Done
2021-12-28 12:30,60,Unclassified,Consume,Unclassified,Mobile,Lunch at Tim Ho Wan,,Done
2021-12-28 13:30,30,Unclassified,Consume,Unclassified,Podcast,"Vox Conversations 
Pick up Braun trimmer ",,Done
2021-12-28 14:00,60,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit City Hall to home",,Done
2021-12-28 15:00,60,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas ,,Done
2021-12-28 16:00,30,Unclassified,Circadian,Unclassified,,,,Done
2021-12-28 16:30,60,Unclassified,Consume,Unclassified,Movies ,Countdown to Christmas ,,Done
2021-12-28 17:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-28 18:00,30,Unclassified,Create,Unclassified,Let Leni Lead,"Reggie Call
New schedules ",,Done
2021-12-28 18:30,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory 
Transit Home to Bugis",,Done
2021-12-28 19:00,120,Unclassified,Career,Unclassified,Meeting,Drinks with Minch,,Done
2021-12-28 21:00,60,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit Bugis to Home",,Done
2021-12-28 22:00,60,Unclassified,Consume,Unclassified,Books,,,Done
2021-12-28 23:00,450,Unclassified,Circadian,Unclassified,,,,Done
2021-12-29 06:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-29 07:00,60,Unclassified,Connect,Unclassified,Therapy,,,Done
2021-12-29 08:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-29 08:30,30,Unclassified,Consume,Unclassified,Mobile,Transit home to Botanic Gardens ,,Done
2021-12-29 09:00,90,Unclassified,Care,Unclassified,Hiking,Walk with Elaine Botanic Gardens,,Done
2021-12-29 10:30,30,Unclassified,Consume,Unclassified,Podcast,"Duolingo 
Transit Botanic Gardens To Home ",,Done
2021-12-29 11:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save America 
Prep for lunch ",,Done
2021-12-29 11:30,30,Unclassified,Consume,Unclassified,,"Pod save America 
Transit Home to Bugis ",,Done
2021-12-29 12:00,30,Unclassified,Consume,Unclassified,Podcast,Sunglasses Prescription,,Done
2021-12-29 12:30,30,Unclassified,Consume,Unclassified,Mobile,Waiting for Ash,,Done
2021-12-29 13:00,60,Unclassified,Create,Unclassified,Let Leni Lead,Lunch with Ash,,Done
2021-12-29 14:00,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory 
Transit Bugis to Orchard ",,Done
2021-12-29 14:30,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory 
Pick up charger, transit Orchard to Newton",,Done
2021-12-29 15:00,30,Unclassified,Consume,Unclassified,Podcast,"The Cut, Multiamory 
Walking around Far East. Waiting for pedicure ",,Done
2021-12-29 15:30,60,Unclassified,Consume,Unclassified,Podcast,"Multiamory 
Manicure Pedicure ",,Done
2021-12-29 16:30,30,Unclassified,Consume,Unclassified,Mobile,Transit Orchard to Home ,,Done
2021-12-29 17:00,30,Unclassified,Consume,Unclassified,Podcast,Transit Orchard to Home,,Done
2021-12-29 17:30,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Laundry and chores",,Done
2021-12-29 18:00,60,Unclassified,Consume,Unclassified,Movies ,"Selling Tampa
Dinner",,Done
2021-12-29 19:00,60,Unclassified,Create,Unclassified,Podcast,Unravel your year ,,Done
2021-12-29 20:00,90,Unclassified,Create,Unclassified,Podcast,SS recording ,,Done
2021-12-29 21:30,30,Unclassified,Create,Unclassified,Podcast,Unravel your year ,,Done
2021-12-29 22:00,90,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-29 23:30,480,Unclassified,Circadian,Unclassified,,,,Done
2021-12-30 07:30,30,Unclassified,Consume,Unclassified,Mobile,Transit Home to Marine Parade,,Done
2021-12-30 08:00,90,Unclassified,Connect,Unclassified,Friends,Coffee with Malini,,Done
2021-12-30 09:30,30,Unclassified,Care,Unclassified,Medical,Eczema Check In,,Done
2021-12-30 10:00,30,Unclassified,Consume,Unclassified,Podcast,"Multiamory
Transit Tanglin to Harbourfront",,Done
2021-12-30 10:30,30,Unclassified,Consume,Unclassified,Podcast,"Pod save the world
Transit Tanglin to Harbourfront",,Done
2021-12-30 11:00,30,Unclassified,Consume,Unclassified,Podcast,"Pod save America
Duck rice lunch at food republic ",,Done
2021-12-30 11:30,30,Unclassified,Connect,Unclassified,Friends,Lunch with Cynch,,Done
2021-12-30 12:00,30,Unclassified,Consume,Unclassified,Books,"Rebel Talent 
Beach Day with cynch ",,Done
2021-12-30 12:30,30,Unclassified,Consume,Unclassified,Books,"The Power of Fun
Beach Day with cynch ",,Done
2021-12-30 13:00,60,Unclassified,Circadian,Unclassified,,Beach Day with cynch ,,Done
2021-12-30 14:00,30,Unclassified,Consume,Unclassified,Mobile,Transit Sentosa to Home,,Done
2021-12-30 14:30,30,Unclassified,Consume,Unclassified,Podcast,"Pod save the world
Transit Sentosa to Home",,Done
2021-12-30 15:00,120,Unclassified,Consume,Unclassified,Movies ,Selling Tampa,,Done
2021-12-30 17:00,150,Unclassified,Create,Unclassified,Podcast,SS podcast Edit ,,Done
2021-12-30 19:30,30,Unclassified,Care,Unclassified,WeightTraining,Arms 15,,Done
2021-12-30 20:00,30,Unclassified,Care,Unclassified,Cycling,Emily in Paris ,,Done
2021-12-30 20:30,30,Unclassified,Care,Unclassified,Hygiene,,,Done
2021-12-30 21:00,120,Unclassified,Create,Unclassified,Governance,Unravel Your Year,,Done
2021-12-30 23:00,510,Unclassified,Circadian,Unclassified,,,,Done
2021-12-31 07:30,60,Unclassified,Create,Unclassified,Cooking,,,Done
2021-12-31 08:30,30,Unclassified,Connect,Unclassified,Partner,,,Done
2021-12-31 09:00,60,Unclassified,Career,Unclassified,Governance,,,Done
2021-12-31 10:00,30,Unclassified,Create,Unclassified,Governance,Unravel pick year card,,Done
2021-12-31 10:30,30,Unclassified,Create,Unclassified,Governance,FME write up,,Done
2021-12-31 11:00,90,Unclassified,Create,Unclassified,Blog,Day One catch up ,,Done
2021-12-31 12:30,30,Unclassified,Create,Unclassified,Blog,Currently ,,Done
2021-12-31 13:00,90,Unclassified,Connect,Unclassified,Partner,,,Done
2021-12-31 14:30,30,Unclassified,Create,Unclassified,Blog,Currently ,,Done
2021-12-31 15:00,30,Unclassified,Create,Unclassified,Blog,Reels 2021,,Done
2021-12-31 15:30,30,Unclassified,Create,Unclassified,Governance,PM deck catch up ,,Done
2021-12-31 16:00,30,Unclassified,Create,Unclassified,Governance,Tarot PM DAILY pull Form ,,Done
2021-12-31 16:30,30,Unclassified,Consume,Unclassified,Mobile,IG best of 2021 posts ,,Done
2021-12-31 17:00,30,Unclassified,Care,Unclassified,Hygiene,Prep for dinner ,,Done
2021-12-31 17:30,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-31 18:00,30,Unclassified,Connect,Unclassified,Partner,Blow job ,,Done
2021-12-31 18:30,60,Unclassified,Consume,Unclassified,Mobile,Transit Home to Mountbatten ,,Done
2021-12-31 19:30,60,Unclassified,Consume,Unclassified,Mobile,"Dinner prep 
Flatmate time ",,Done
2021-12-31 20:30,30,Unclassified,Connect,Unclassified,Partner,Dinner,,Done
2021-12-31 21:00,30,Unclassified,Consume,Unclassified,Mobile,,,Done
2021-12-31 21:30,150,Unclassified,Connect,Unclassified,Partner,Movie don’t look up ,,Done
2022-01-01 00:00,420,Unclassified,Circadian,Unclassified,,,,Done
2022-01-01 07:00,60,Unclassified,Consume,Unclassified,,,,Done
2022-01-01 08:00,30,Unclassified,Connect,Unclassified,Partner,Sex,,Done
2022-01-01 08:30,30,Unclassified,Connect,Unclassified,Partner,Breakfast prep ,,Done
2022-01-01 09:00,30,Unclassified,Connect,Unclassified,Partner,Breakfasy,,Done
2022-01-01 09:30,30,Unclassified,Connect,Unclassified,Partner,Laundry,,Done
2022-01-01 10:00,30,Unclassified,Connect,Unclassified,Partner,Blow Job,,Done
2022-01-01 10:30,30,Unclassified,Circadian,Unclassified,,,,Done
2022-01-01 11:00,30,Unclassified,Connect,Unclassified,Partner,Transit Mountbatten to esplanade,,Done
2022-01-01 11:30,30,Unclassified,Connect,Unclassified,Partner,"Shopping 
Levi’s
",,Done
2022-01-01 12:00,60,Unclassified,Connect,Unclassified,Partner,"Shopping
Massimo Dutti",,Done
2022-01-01 13:00,60,Unclassified,Connect,Unclassified,Partner,"Shopping 
Uniqlo",,Done
2022-01-01 14:00,60,Unclassified,Connect,Unclassified,Partner,"Lunch
Cedele",,Done
2022-01-01 15:00,60,Unclassified,Connect,Unclassified,Partner,"Coffee and 2022 goals
Cedele",,Done
2022-01-01 16:00,30,Unclassified,Consume,Unclassified,Podcast,"This is good for you 
Transit Esplanade to Home",,Done
2022-01-01 16:30,30,Unclassified,Consume,Unclassified,Mobile,Financial app research ,,Done
2022-01-01 17:00,30,Unclassified,Consume,Unclassified,Podcast,"Chill with TFC
Transport home to esplanade",,Done
2022-01-01 17:30,30,Unclassified,Consume,Unclassified,Podcast,"Chill with TFC
Transport Esplanade to Mountbatten ",,Done
2022-01-01 18:00,30,Unclassified,Consume,Unclassified,Podcast,"This is good for you
Transit Mountbatten to City Hall",,Done
2022-01-01 18:30,30,Unclassified,Consume,Unclassified,Books,"
Transit Mountbatten to City Hall",,Done
2022-01-01 19:00,120,Unclassified,Connect,Unclassified,Friends,"NYD drinks with Shan and Cynch
SKINNYS ",,Done
2022-01-01 21:00,30,Unclassified,Consume,Unclassified,Podcast,"This is good for you
Transit Clarke quay to Home",,Done
2022-01-01 21:30,30,Unclassified,Consume,Unclassified,Music,Transit Clarke Quay to Home,,Done
2022-01-01 22:00,450,Unclassified,Connect,Unclassified,Family,New Years call ,,Done
2022-01-02 05:30,30,Unclassified,Connect,Unclassified,Family,,,Done
2022-01-02 06:00,240,Unclassified,Circadian,Unclassified,,,,Done
2022-01-02 10:00,30,Unclassified,Consume,Unclassified,Podcast,"Lovett or Leave It
Prep for Brunch",,Done
2022-01-02 10:30,30,Unclassified,Consume,Unclassified,Mobile,"Calm
Transit home to Fort Canning",,Done
2022-01-02 11:00,150,Unclassified,Connect,Unclassified,Family,,,Done
2022-01-02 13:30,30,Unclassified,Care,Unclassified,Walking,"Lovett or Leave it 
Transit fort Canning to Orchard",,Done
2022-01-02 14:00,30,Unclassified,Care,Unclassified,Walking,"Lovett or Leave it 
Transit Orchard to Home",,Done
2022-01-02 14:30,30,Unclassified,Consume,Unclassified,Podcast,"Lovett or Leave it 
Transit Orchard to Home ",,Done
2022-01-02 15:00,60,Unclassified,Create,Unclassified,Knitting,"Koko’s Scarf 
Sunday Movie Club",,Done
2022-01-02 16:00,30,Unclassified,Care,Unclassified,Masturbation,Sunday Movie Club,,Done
